test_id,gene_id,gene,locus,isoform_status,CIML,MIML,log2FoldChange,p_value,q_value,significant
ENSMUST00000131093,ENSMUSG00000086399,Gm16144,9:69453619-69491795,lncRNA_annotated,0.373681,0.145978,1.35606,1,1,FALSE
ENSMUST00000131085,ENSMUSG00000085663,Gm15718,7:130162450-133124354,lncRNA_annotated,0,0.289961,#NOME?,1,1,FALSE
ENSMUST00000131080,ENSMUSG00000085443,Gm15416,7:96171245-96947034,lncRNA_annotated,0.219079,0.372221,-0.76471,1,1,FALSE
ENSMUST00000131275,ENSMUSG00000084844,Hoxb3os,11:96323325-96347930,lncRNA_annotated,0.173715,0.147983,0.23129,1,1,FALSE
ENSMUST00000131216,ENSMUSG00000059027,9630013D21Rik,4:109652483-109657853,lncRNA_annotated,0.419943,0.102046,2.04097,1,1,FALSE
ENSMUST00000130860,ENSMUSG00000084884,Gm12289,11:63962626-64079466,lncRNA_annotated,0.224841,0.400142,-0.831604,1,1,FALSE
ENSMUST00000130859,ENSMUSG00000085317,Gssos2,2:155490378-155592851,lncRNA_annotated,0.0860097,7.09E-05,10.245,1,1,FALSE
ENSMUST00000130840,ENSMUSG00000069223,4930451E10Rik,13:55727367-55784505,lncRNA_annotated,0.263667,0,inf,1,1,FALSE
ENSMUST00000130919,ENSMUSG00000087682,Gm14003,2:125282687-125283978,lncRNA_annotated,0.243234,0.212069,0.197814,1,1,FALSE
ENSMUST00000131021,ENSMUSG00000087111,Gm11399,11:3131849-3193463,lncRNA_annotated,0.172067,0,inf,1,1,FALSE
ENSMUST00000129701,ENSMUSG00000087240,Gm15976,16:91647505-91931687,lncRNA_annotated,0.50222,0.240011,1.06522,1,1,FALSE
ENSMUST00000129675,ENSMUSG00000079467,Gm14966,19:6341159-6378030,lncRNA_annotated,0.320139,0.156782,1.02994,1,1,FALSE
ENSMUST00000129617,ENSMUSG00000085581,Gm12786,4:106911469-107049694,lncRNA_annotated,0.225532,0.431274,-0.935271,1,1,FALSE
ENSMUST00000129780,ENSMUSG00000085154,C130046K22Rik,11:103676848-103722832,lncRNA_annotated,0.159605,0.283113,-0.826875,1,1,FALSE
ENSMUST00000129409,ENSMUSG00000085560,C230038L03Rik,7:96947577-97064758,lncRNA_annotated,0.266278,0.0757862,1.81293,1,1,FALSE
ENSMUST00000129408,ENSMUSG00000086681,Gm16178,8:60993194-61194648,lncRNA_annotated,0.0489947,0.166489,-1.76473,1,1,FALSE
ENSMUST00000129584,ENSMUSG00000085496,4930517E11Rik,2:124089968-124667770,lncRNA_annotated,0.170643,0.368739,-1.11161,1,1,FALSE
ENSMUST00000129868,ENSMUSG00000085631,9630028H03Rik,2:134786066-135583584,lncRNA_annotated,0.147265,0.0643251,1.19496,1,1,FALSE
ENSMUST00000130240,ENSMUSG00000086254,3100003L05Rik,7:124625669-124708935,lncRNA_annotated,0.140136,0.0955513,0.552475,1,1,FALSE
ENSMUST00000130206,ENSMUSG00000085177,Gm11209,4:62559846-62704001,lncRNA_annotated,0.140119,0.0605748,1.20986,1,1,FALSE
ENSMUST00000130184,ENSMUSG00000086816,Gm16726,19:46152508-46286510,lncRNA_annotated,0.448454,0.275424,0.703308,1,1,FALSE
ENSMUST00000130021,ENSMUSG00000089898,Gm14199,2:152962484-153007340,lncRNA_annotated,0.321591,0,inf,1,1,FALSE
ENSMUST00000129908,ENSMUSG00000085147,Gm12609,4:89381956-89399880,lncRNA_annotated,0.18175,0.0694557,1.38779,1,1,FALSE
ENSMUST00000130099,ENSMUSG00000087424,5730405O15Rik,X:13042014-13045297,lncRNA_annotated,0.174216,0.188461,-0.11339,1,1,FALSE
ENSMUST00000130095,ENSMUSG00000085653,Gm15179,1:75360328-75370451,lncRNA_annotated,0.221286,0.188338,0.232587,1,1,FALSE
ENSMUST00000132657,ENSMUSG00000085813,Gm15870,6:127887588-127953977,lncRNA_annotated,0.0275325,0.217194,-2.97978,1,1,FALSE
ENSMUST00000132626,ENSMUSG00000087360,Gm15104,X:150312600-150333065,lncRNA_annotated,0.188077,0.211838,-0.171638,1,1,FALSE
ENSMUST00000132731,ENSMUSG00000086201,Gm6270,13:111361839-111368680,lncRNA_annotated,0.0518979,0,inf,1,1,FALSE
ENSMUST00000132834,ENSMUSG00000087003,Cntrobos,11:69294150-69295477,lncRNA_annotated,0,0.115504,#NOME?,1,1,FALSE
ENSMUST00000132762,ENSMUSG00000086679,Gm15551,3:126596950-126846326,lncRNA_annotated,0.33331,0.0655189,2.34688,1,1,FALSE
ENSMUST00000132609,ENSMUSG00000087289,4933424M12Rik,4:107783719-107789921,lncRNA_annotated,0.342604,0.00564881,5.92245,1,1,FALSE
ENSMUST00000132394,ENSMUSG00000087654,Gm12256,11:58888152-58904225,lncRNA_annotated,0.506672,0.613991,-0.277168,1,1,FALSE
ENSMUST00000132378,ENSMUSG00000087165,2010001A14Rik,11:57795498-57801417,lncRNA_annotated,0.371344,0.442593,-0.253225,1,1,FALSE
ENSMUST00000133274,ENSMUSG00000087387,Gm15420,17:27630421-27636862,lncRNA_annotated,0.31214,0.457362,-0.551144,1,1,FALSE
ENSMUST00000133273,ENSMUSG00000091492,Gm17025,15:81400137-81456807,lncRNA_annotated,0.441442,0.243187,0.860156,1,1,FALSE
ENSMUST00000133221,ENSMUSG00000085912,Trp53cor1,17:29057473-29078961,lncRNA_annotated,0.243577,0.182166,0.419125,1,1,FALSE
ENSMUST00000133179,ENSMUSG00000090357,Gm17077,7:30945247-30973464,lncRNA_annotated,1.37533,0.713542,0.946706,1,1,FALSE
ENSMUST00000133160,ENSMUSG00000086680,Gm11592,11:97205841-97282897,lncRNA_annotated,0.307836,0.0987006,1.64103,1,1,FALSE
ENSMUST00000133302,ENSMUSG00000087177,E130307A14Rik,10:39595858-39732007,lncRNA_annotated,0.070216,0.0887617,-0.338138,1,1,FALSE
ENSMUST00000133299,ENSMUSG00000085391,Gm16150,1:38177325-38664955,lncRNA_annotated,0.276913,0.141781,0.965772,1,1,FALSE
ENSMUST00000132973,ENSMUSG00000086163,Gm14206,11:100278705-100291286,lncRNA_annotated,0.101487,0.019868,2.35278,1,1,FALSE
ENSMUST00000132921,ENSMUSG00000086569,Rab11fip4os2,11:79591211-79698023,lncRNA_annotated,0.108771,0,inf,1,1,FALSE
ENSMUST00000132913,ENSMUSG00000085742,Gm13536,2:33446801-33449207,lncRNA_annotated,0.23039,0.364495,-0.661821,1,1,FALSE
ENSMUST00000132861,ENSMUSG00000085637,1700048M11Rik,16:92301285-92313041,lncRNA_annotated,0.296604,0.337563,-0.186619,1,1,FALSE
ENSMUST00000132262,ENSMUSG00000084956,Gm16194,17:29114144-29133811,lncRNA_annotated,0.068531,0,inf,1,1,FALSE
ENSMUST00000131642,ENSMUSG00000087523,Gm12319,11:70654740-70656493,lncRNA_annotated,0.228118,0.227423,0.00440245,1,1,FALSE
ENSMUST00000131634,ENSMUSG00000086206,Gm13783,2:91195905-91202778,lncRNA_annotated,0.252274,0.182245,0.46911,1,1,FALSE
ENSMUST00000131603,ENSMUSG00000086756,Gm14051,2:132052495-132220250,lncRNA_annotated,0.0971487,0.441949,-2.18561,1,1,FALSE
ENSMUST00000131570,ENSMUSG00000087253,Gm12043,11:21321137-21374161,lncRNA_annotated,0.191453,0.0554743,1.7871,1,1,FALSE
ENSMUST00000031274,ENSMUSG00000029331,4930522N08Rik,5:99217425-99729062,lncRNA_annotated,0.259931,0.363483,-0.483763,1,1,FALSE
ENSMUST00000131514,ENSMUSG00000086913,Gm14019,2:121865780-121866717,lncRNA_annotated,0.184586,0.0674919,1.45151,1,1,FALSE
ENSMUST00000131733,ENSMUSG00000086997,Gm12981,4:132492031-132510501,lncRNA_annotated,0.179161,0.063471,1.49709,1,1,FALSE
ENSMUST00000131687,ENSMUSG00000085860,2410003L11Rik,11:97598510-97622893,lncRNA_annotated,0.241288,0.0537555,2.16627,1,1,FALSE
ENSMUST00000131663,ENSMUSG00000087131,Gm16152,1:38177325-38664955,lncRNA_annotated,0.405553,0.377095,0.104963,1,1,FALSE
ENSMUST00000131387,ENSMUSG00000086891,Gm15963,10:93640680-93747207,lncRNA_annotated,0.0902799,0.0469097,0.94452,1,1,FALSE
ENSMUST00000131421,ENSMUSG00000086991,Gm15334,18:38676717-39389425,lncRNA_annotated,0.742151,0.911668,-0.296795,1,1,FALSE
ENSMUST00000132149,ENSMUSG00000074813,Gm14005,2:128300732-128429349,lncRNA_annotated,0.109353,0,inf,1,1,FALSE
ENSMUST00000132100,ENSMUSG00000086053,Gm15178,1:75375296-75432320,lncRNA_annotated,0.244343,0.0616246,1.98733,1,1,FALSE
ENSMUST00000132076,ENSMUSG00000087489,Gm15656,8:68356780-68735146,lncRNA_annotated,0.186666,0.438974,-1.23368,1,1,FALSE
ENSMUST00000132247,ENSMUSG00000084869,Gm13063,4:131923412-132076992,lncRNA_annotated,0.372697,0.179662,1.05272,1,1,FALSE
ENSMUST00000132219,ENSMUSG00000085478,Gm11851,4:17656674-17657963,lncRNA_annotated,0.391014,0.0754289,2.37403,1,1,FALSE
ENSMUST00000132210,ENSMUSG00000086247,Gm15787,5:110135841-110176504,lncRNA_annotated,0.320468,0.408742,-0.351009,1,1,FALSE
ENSMUST00000132007,ENSMUSG00000073145,Gm12000,11:11685002-11772926,lncRNA_annotated,0.407567,0.0327574,3.63715,1,1,FALSE
ENSMUST00000131961,ENSMUSG00000079053,Gm14010,2:128300732-128429349,lncRNA_annotated,0.206949,0,inf,1,1,FALSE
ENSMUST00000131947,ENSMUSG00000087368,BC065397,X:136732941-136803355,lncRNA_annotated,0.124587,0.259658,-1.05946,1,1,FALSE
ENSMUST00000126294,ENSMUSG00000087127,Gm12756,7:34665412-34673999,lncRNA_annotated,0.210847,0.267738,-0.344622,1,1,FALSE
ENSMUST00000126285,ENSMUSG00000031559,4930555F03Rik,8:49485480-49521095,lncRNA_annotated,0.215896,0.289518,-0.423315,1,1,FALSE
ENSMUST00000126326,ENSMUSG00000086055,Gm13837,5:116123613-116288985,lncRNA_annotated,0,0.158907,#NOME?,1,1,FALSE
ENSMUST00000126385,ENSMUSG00000087538,Gm16341,1:86154797-86301375,lncRNA_annotated,0.0593012,0,inf,1,1,FALSE
ENSMUST00000126205,ENSMUSG00000087530,Gm15533,7:128002848-128011033,lncRNA_annotated,0.351931,0.0947743,1.89273,1,1,FALSE
ENSMUST00000126072,ENSMUSG00000087211,Lhx1os,11:84525659-84535831,lncRNA_annotated,0.135196,0.10985,0.299514,1,1,FALSE
ENSMUST00000126948,ENSMUSG00000086029,Pax6os1,2:105536938-105697364,lncRNA_annotated,0.280122,0.250042,0.163884,1,1,FALSE
ENSMUST00000127010,ENSMUSG00000085105,Gm12758,7:34234376-34313551,lncRNA_annotated,0.438004,0.458918,-0.0672938,1,1,FALSE
ENSMUST00000126498,ENSMUSG00000087356,Gm13856,6:34151928-34177111,lncRNA_annotated,0.261734,0.302043,-0.206655,1,1,FALSE
ENSMUST00000126476,ENSMUSG00000033731,3300002A11Rik,12:99190077-99563536,lncRNA_annotated,0.413929,0.0603034,2.77907,1,1,FALSE
ENSMUST00000126668,ENSMUSG00000084968,Gm12743,4:108579453-108619849,lncRNA_annotated,0.286571,0.301973,-0.0755294,1,1,FALSE
ENSMUST00000126647,ENSMUSG00000085840,Gm11261,4:78659857-78661588,lncRNA_annotated,0,0.378188,#NOME?,1,1,FALSE
LNC_000943,XLOC_070574,-,Y:90742003-90744800,lncRNA_Novel,0.450612,0.0747205,2.59231,1,1,FALSE
ENSMUST00000125902,ENSMUSG00000087354,4930404I05Rik,16:90936091-91044543,lncRNA_annotated,0.271476,0.291588,-0.103106,1,1,FALSE
ENSMUST00000125240,ENSMUSG00000086755,Gm11216,4:64075532-64083814,lncRNA_annotated,0.130782,0,inf,1,1,FALSE
ENSMUST00000125413,ENSMUSG00000086382,Chrna1os,2:73584849-73589208,lncRNA_annotated,0.213606,0.141678,0.592336,1,1,FALSE
ENSMUST00000125358,ENSMUSG00000085936,2610307P16Rik,13:28460777-28885620,lncRNA_annotated,0.122765,0.120041,0.0323729,1,1,FALSE
ENSMUST00000125345,ENSMUSG00000073236,2500004C02Rik,2:153341156-153404007,lncRNA_annotated,0.0439816,0.13847,-1.65461,1,1,FALSE
ENSMUST00000124953,ENSMUSG00000086387,Gm15563,9:66514636-66593142,lncRNA_annotated,0.0967638,0.203998,-1.07602,1,1,FALSE
ENSMUST00000125068,ENSMUSG00000087328,Gm12120,11:33629338-33843585,lncRNA_annotated,0.35423,0.383444,-0.114327,1,1,FALSE
ENSMUST00000125147,ENSMUSG00000085582,3110099E03Rik,2:115495730-115512207,lncRNA_annotated,0.125975,0.102562,0.296638,1,1,FALSE
ENSMUST00000113496,ENSMUSG00000079467,Gm14966,19:6341159-6378030,lncRNA_annotated,0.256461,0.0489934,2.38808,1,1,FALSE
ENSMUST00000125121,ENSMUSG00000086658,Gm14260,2:168986565-168987373,lncRNA_annotated,0.391011,0,inf,1,1,FALSE
ENSMUST00000125829,ENSMUSG00000086146,Gm15729,16:32108864-32113743,lncRNA_annotated,0.209901,0.101177,1.05283,1,1,FALSE
ENSMUST00000125662,ENSMUSG00000085227,6330418K02Rik,5:138264042-138272840,lncRNA_annotated,0.254703,0.13321,0.935106,1,1,FALSE
ENSMUST00000125903,ENSMUSG00000085672,Gm16193,8:40990913-41133726,lncRNA_annotated,0.143372,0.131558,0.124064,1,1,FALSE
ENSMUST00000125582,ENSMUSG00000085816,Gm13052,4:142307764-142346475,lncRNA_annotated,0.317858,0.397964,-0.324257,1,1,FALSE
ENSMUST00000128589,ENSMUSG00000086109,Gm13391,2:6471999-6478619,lncRNA_annotated,0.236924,0,inf,1,1,FALSE
ENSMUST00000128662,ENSMUSG00000086065,Gm16180,8:3150921-3279617,lncRNA_annotated,0.111006,0.236636,-1.09203,1,1,FALSE
ENSMUST00000128654,ENSMUSG00000085743,8430419K02Rik,11:18845850-18872155,lncRNA_annotated,0.190019,0.0829635,1.19559,1,1,FALSE
ENSMUST00000128305,ENSMUSG00000085316,D330050G23Rik,2:116900151-116912791,lncRNA_annotated,0.187324,0.163494,0.1963,1,1,FALSE
ENSMUST00000128469,ENSMUSG00000087694,A530058N18Rik,2:114009600-114032292,lncRNA_annotated,0.118994,0.0236436,2.33137,1,1,FALSE
ENSMUST00000129175,ENSMUSG00000085260,Med9os,11:59946888-59948142,lncRNA_annotated,0.209502,0,inf,1,1,FALSE
ENSMUST00000129164,ENSMUSG00000086600,C030005K06Rik,18:49979426-50093229,lncRNA_annotated,0.422029,0.205686,1.0369,1,1,FALSE
ENSMUST00000129139,ENSMUSG00000087683,Gm11712,11:107207891-107470699,lncRNA_annotated,0.0519529,0,inf,1,1,FALSE
ENSMUST00000129114,ENSMUSG00000085735,Mettl5os,2:69885727-69888155,lncRNA_annotated,0.262329,0.370776,-0.499167,1,1,FALSE
ENSMUST00000129089,ENSMUSG00000085201,Nr6a1os,2:38723369-38927688,lncRNA_annotated,0.172596,0.491044,-1.50845,1,1,FALSE
ENSMUST00000129337,ENSMUSG00000086193,Gm11508,11:88011990-88053755,lncRNA_annotated,0.347781,0.1513,1.20076,1,1,FALSE
ENSMUST00000129275,ENSMUSG00000087250,Usp46os1,5:73998452-74068431,lncRNA_annotated,0.242744,0.425025,-0.808111,1,1,FALSE
ENSMUST00000129259,ENSMUSG00000085553,Gm14808,X:99459024-99460753,lncRNA_annotated,0.0552562,0,inf,1,1,FALSE
ENSMUST00000128872,ENSMUSG00000085527,Gm15535,3:84496092-85887516,lncRNA_annotated,0.794715,0.801974,-0.0131184,1,1,FALSE
ENSMUST00000128858,ENSMUSG00000087252,Gm14379,X:7375924-7378042,lncRNA_annotated,0.310105,0.197481,0.651043,1,1,FALSE
ENSMUST00000128800,ENSMUSG00000085213,Gm13091,4:150281645-150621966,lncRNA_annotated,0.262111,0.128486,1.02857,1,1,FALSE
ENSMUST00000128919,ENSMUSG00000085058,8030453O22Rik,6:39462377-39557867,lncRNA_annotated,0.164627,0.229537,-0.479522,1,1,FALSE
ENSMUST00000127564,ENSMUSG00000087480,Gm15910,10:120781095-120899101,lncRNA_annotated,0.429253,0.454472,-0.0823638,1,1,FALSE
ENSMUST00000127697,ENSMUSG00000086464,Gm15835,16:4726360-4790292,lncRNA_annotated,0.122301,0.152098,-0.314565,1,1,FALSE
ENSMUST00000127673,ENSMUSG00000085982,9530051G07Rik,X:153037628-153072915,lncRNA_annotated,0.407572,0.347,0.232117,1,1,FALSE
ENSMUST00000127631,ENSMUSG00000087266,Gm15991,8:67689081-68206057,lncRNA_annotated,0.235979,0.353097,-0.581405,1,1,FALSE
ENSMUST00000127257,ENSMUSG00000044730,9930104L06Rik,4:124918464-124944656,lncRNA_annotated,0.414758,0.462464,-0.15707,1,1,FALSE
ENSMUST00000127237,ENSMUSG00000086454,Platr14,2:104559458-104568050,lncRNA_annotated,0.0109084,0.238238,-4.44889,1,1,FALSE
ENSMUST00000127218,ENSMUSG00000073652,Apol7d,1:71585519-71662053,lncRNA_annotated,0.367402,0,inf,1,1,FALSE
ENSMUST00000127335,ENSMUSG00000086992,Gm15941,15:37366174-37792570,lncRNA_annotated,0.422984,0.415514,0.0257038,1,1,FALSE
ENSMUST00000128240,ENSMUSG00000087597,Gm15345,18:56761715-56925548,lncRNA_annotated,0.270796,0,inf,1,1,FALSE
ENSMUST00000128218,ENSMUSG00000086582,Gm16272,6:39573872-39725463,lncRNA_annotated,0.0665145,0.0765285,-0.202329,1,1,FALSE
ENSMUST00000128213,ENSMUSG00000087013,2610027K06Rik,11:85353166-85832209,lncRNA_annotated,0.225766,0.358987,-0.669107,1,1,FALSE
ENSMUST00000128125,ENSMUSG00000074284,Gm10658,9:56994922-57071966,lncRNA_annotated,0.441286,0.438383,0.00952331,1,1,FALSE
ENSMUST00000127792,ENSMUSG00000086655,C330018A13Rik,5:116123613-116288985,lncRNA_annotated,0.234738,0.137918,0.767242,1,1,FALSE
ENSMUST00000127849,ENSMUSG00000085386,Gm13630,2:66270780-66440840,lncRNA_annotated,0.240267,0.410502,-0.77275,1,1,FALSE
ENSMUST00000169975,ENSMUSG00000090459,Gm17210,14:32201948-32297550,lncRNA_annotated,0.475419,0.107652,2.14282,1,1,FALSE
ENSMUST00000170085,ENSMUSG00000091061,4930445B16Rik,2:96318168-97631666,lncRNA_annotated,0.289359,0.351333,-0.279978,1,1,FALSE
ENSMUST00000170645,ENSMUSG00000090329,Gm17160,13:102693557-103334460,lncRNA_annotated,2.03072,0,inf,1,1,FALSE
ENSMUST00000170636,ENSMUSG00000091160,Gm17133,17:64600735-64755110,lncRNA_annotated,0.459686,1.77707,-1.95078,1,1,FALSE
ENSMUST00000170435,ENSMUSG00000091192,Sardhos,2:27188392-27248337,lncRNA_annotated,3.09872,1.701,0.865286,1,1,FALSE
ENSMUST00000169420,ENSMUSG00000092131,BC050972,9:66797038-66802859,lncRNA_annotated,0.0704183,0,inf,1,1,FALSE
ENSMUST00000169600,ENSMUSG00000026729,4930562F07Rik,1:160074734-160077985,lncRNA_annotated,0.0164011,0.102534,-2.64424,1,1,FALSE
ENSMUST00000171429,ENSMUSG00000092085,Gm17224,1:172206844-172219868,lncRNA_annotated,0.274884,0.229772,0.258622,1,1,FALSE
ENSMUST00000172093,ENSMUSG00000091661,Gm17021,9:123634769-123851899,lncRNA_annotated,0.141256,0.0504663,1.48492,1,1,FALSE
ENSMUST00000171722,ENSMUSG00000091906,1700099I09Rik,13:102693557-103334460,lncRNA_annotated,0.351089,0.22806,0.622422,1,1,FALSE
ENSMUST00000097514,ENSMUSG00000073528,Gm10530,1:159523768-159931729,lncRNA_annotated,0.399641,0.34649,0.20589,1,1,FALSE
ENSMUST00000097531,ENSMUSG00000073535,Gm5532,1:155520172-155527111,lncRNA_annotated,0.351822,0.0776937,2.17898,1,1,FALSE
ENSMUST00000170986,ENSMUSG00000051844,B230319C09Rik,6:83362372-83459084,lncRNA_annotated,0.381318,0.37992,0.00530238,1,1,FALSE
ENSMUST00000171278,ENSMUSG00000091147,4921509A06Rik,9:78615545-78716253,lncRNA_annotated,0.107734,0,inf,1,1,FALSE
ENSMUST00000166971,ENSMUSG00000091947,6530401F13Rik,12:81358859-81557458,lncRNA_annotated,0.198857,0.409817,-1.04324,1,1,FALSE
ENSMUST00000167009,ENSMUSG00000091351,Gm17135,5:143909963-143985719,lncRNA_annotated,0.295133,0.402459,-0.447478,1,1,FALSE
ENSMUST00000099718,ENSMUSG00000085500,Gm16976,14:44851234-44958422,lncRNA_annotated,0.383367,0.284387,0.430869,1,1,FALSE
ENSMUST00000166780,ENSMUSG00000091659,Gm17099,9:45172725-45250020,lncRNA_annotated,0.396038,0.291543,0.441929,1,1,FALSE
ENSMUST00000166747,ENSMUSG00000086264,Gm15850,1:136127718-136131171,lncRNA_annotated,0.114168,0,inf,1,1,FALSE
ENSMUST00000166590,ENSMUSG00000091558,Gm17227,19:7275395-7341860,lncRNA_annotated,0.171935,0.203261,-0.241473,1,1,FALSE
ENSMUST00000168682,ENSMUSG00000086539,Gm16759,9:63394446-63602493,lncRNA_annotated,0.0655877,0,inf,1,1,FALSE
ENSMUST00000098678,ENSMUSG00000074274,D930028M14Rik,7:25152456-25156627,lncRNA_annotated,0.126333,0.161994,-0.358708,1,1,FALSE
ENSMUST00000168625,ENSMUSG00000091133,Gm17108,13:69497958-69635780,lncRNA_annotated,0.364671,0.333531,0.128778,1,1,FALSE
ENSMUST00000168686,ENSMUSG00000090561,Gm17207,5:73019986-73256619,lncRNA_annotated,0.272202,0.152433,0.836498,1,1,FALSE
ENSMUST00000168475,ENSMUSG00000092131,BC050972,9:66797038-66802859,lncRNA_annotated,0.229355,0.112517,1.02744,1,1,FALSE
ENSMUST00000169146,ENSMUSG00000091390,Gm17168,17:57041774-57065918,lncRNA_annotated,0.0729042,0,inf,1,1,FALSE
ENSMUST00000168835,ENSMUSG00000084915,C230037L18Rik,15:89472475-89484847,lncRNA_annotated,0.227474,0.419842,-0.884144,1,1,FALSE
ENSMUST00000168951,ENSMUSG00000090406,Gm17058,15:99734880-99875428,lncRNA_annotated,0.171742,0.164713,0.0602924,1,1,FALSE
ENSMUST00000167777,ENSMUSG00000090722,Gm8378,12:91633008-91786436,lncRNA_annotated,0.274159,0.224045,0.291224,1,1,FALSE
ENSMUST00000168284,ENSMUSG00000091184,Gm17059,10:59702476-59864132,lncRNA_annotated,0.349347,0.232238,0.589058,1,1,FALSE
ENSMUST00000098867,ENSMUSG00000093424,6330562C20Rik,3:95282943-95357202,lncRNA_annotated,0.213362,0.196958,0.115411,1,1,FALSE
ENSMUST00000168243,ENSMUSG00000090732,4930579O11Rik,8:81342557-82127914,lncRNA_annotated,0.410322,0.176263,1.21903,1,1,FALSE
ENSMUST00000176556,ENSMUSG00000093460,Six3os1,17:85601932-85629302,lncRNA_annotated,0.132677,0.27636,-1.05863,1,1,FALSE
ENSMUST00000176552,ENSMUSG00000093465,Gm20682,12:99190077-99563536,lncRNA_annotated,0.444509,0.458269,-0.0439841,1,1,FALSE
ENSMUST00000176545,ENSMUSG00000093483,AA465934,11:83291698-83294632,lncRNA_annotated,0.125506,7.77E-10,27.2677,1,1,FALSE
ENSMUST00000176660,ENSMUSG00000093637,Gm20636,5:112343082-112378414,lncRNA_annotated,0.0722794,0.214343,-1.56827,1,1,FALSE
ENSMUST00000176654,ENSMUSG00000093380,Gm20685,6:6483021-6508616,lncRNA_annotated,0.0455518,0.182879,-2.00531,1,1,FALSE
ENSMUST00000176618,ENSMUSG00000093394,Gm20621,15:88889779-88891516,lncRNA_annotated,0.169567,0.39281,-1.21197,1,1,FALSE
ENSMUST00000177146,ENSMUSG00000097538,Gm26939,3:64632862-64844765,lncRNA_annotated,0.277549,0.186314,0.575003,1,1,FALSE
ENSMUST00000177048,ENSMUSG00000093772,4931403E22Rik,19:26605049-26823907,lncRNA_annotated,0.339396,0.341015,-0.00686422,1,1,FALSE
ENSMUST00000176987,ENSMUSG00000093571,Gm24757,7:30308716-30314304,lncRNA_annotated,0.453425,0.721123,-0.669381,1,1,FALSE
ENSMUST00000176977,ENSMUSG00000060424,Pantr1,1:42590781-42694825,lncRNA_annotated,0.16776,0.220999,-0.39764,1,1,FALSE
ENSMUST00000176958,ENSMUSG00000093460,Six3os1,17:85601932-85629302,lncRNA_annotated,0.129016,0.246485,-0.933957,1,1,FALSE
ENSMUST00000175861,ENSMUSG00000093744,Gm20675,14:67232436-67233129,lncRNA_annotated,0.0812009,0,inf,1,1,FALSE
ENSMUST00000175854,ENSMUSG00000093540,4930505M18Rik,7:37472134-37773641,lncRNA_annotated,0.41991,0.45243,-0.107616,1,1,FALSE
ENSMUST00000175846,ENSMUSG00000093697,Gm20686,8:107942643-108961630,lncRNA_annotated,0.103848,0,inf,1,1,FALSE
ENSMUST00000176338,ENSMUSG00000093394,Gm20621,15:88889779-88891516,lncRNA_annotated,0,0.217964,#NOME?,1,1,FALSE
ENSMUST00000176296,ENSMUSG00000093606,B130034C11Rik,16:87495998-87503828,lncRNA_annotated,0.265387,0.441877,-0.735547,1,1,FALSE
ENSMUST00000178064,ENSMUSG00000031736,Crnde,8:92326032-92355891,lncRNA_annotated,0.214846,0.115055,0.900978,1,1,FALSE
ENSMUST00000178464,ENSMUSG00000063087,Gm10125,18:5491502-5775467,lncRNA_annotated,0.22302,0.323771,-0.537804,1,1,FALSE
ENSMUST00000177547,ENSMUSG00000093579,Gm20036,12:101834042-101915335,lncRNA_annotated,0.311495,0.196728,0.663012,1,1,FALSE
ENSMUST00000177533,ENSMUSG00000093483,AA465934,11:83291698-83294632,lncRNA_annotated,8.80E-07,0.256038,-18.1497,1,1,FALSE
ENSMUST00000177220,ENSMUSG00000093460,Six3os1,17:85601932-85629302,lncRNA_annotated,0.145712,0.243769,-0.742396,1,1,FALSE
ENSMUST00000177314,ENSMUSG00000093390,Gm20652,3:88607790-88648052,lncRNA_annotated,0.188349,0,inf,1,1,FALSE
ENSMUST00000177702,ENSMUSG00000085933,Tmem61,4:106499047-106503105,lncRNA_annotated,0.0687044,0.101538,-0.563543,1,1,FALSE
ENSMUST00000173025,ENSMUSG00000038311,2410017I17Rik,17:36145017-36162375,lncRNA_annotated,0.19792,0,inf,1,1,FALSE
ENSMUST00000173304,ENSMUSG00000092509,Gm20394,11:100347326-100356128,lncRNA_annotated,0.320537,0.104027,1.62354,1,1,FALSE
ENSMUST00000172480,ENSMUSG00000092604,Gm20508,17:35991866-35993738,lncRNA_annotated,0.103245,0.284477,-1.46224,1,1,FALSE
ENSMUST00000172477,ENSMUSG00000092591,Gm20429,17:37246960-37263749,lncRNA_annotated,0.462975,0,inf,1,1,FALSE
ENSMUST00000172128,ENSMUSG00000091283,Gm17234,1:57774161-57948394,lncRNA_annotated,0.348365,0.0858774,2.02025,1,1,FALSE
ENSMUST00000172700,ENSMUSG00000092309,4930518C09Rik,5:47983137-48307733,lncRNA_annotated,0.0871518,0.167551,-0.943,1,1,FALSE
ENSMUST00000172793,ENSMUSG00000092188,Gm20471,1:163245118-163313710,lncRNA_annotated,0.153992,0.133381,0.207301,1,1,FALSE
ENSMUST00000172591,ENSMUSG00000092593,Gm20492,10:127281955-127289681,lncRNA_annotated,2.03631,1.04521,0.962169,1,1,FALSE
ENSMUST00000174528,ENSMUSG00000092354,Gm20548,5:101832955-102069921,lncRNA_annotated,0.302247,0.291941,0.0500511,1,1,FALSE
ENSMUST00000174511,ENSMUSG00000092276,1700116B05Rik,16:50783477-50784065,lncRNA_annotated,0.105319,0,inf,1,1,FALSE
ENSMUST00000174654,ENSMUSG00000092190,Gm20470,10:7725999-7763150,lncRNA_annotated,0.325572,0,inf,1,1,FALSE
