tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	27022	0	live	FOXD3	AIS1, Genesis, HFH2, VAMAS2	forkhead box D3	forkhead box protein D3|HNF3/FH transcription factor genesis	1p31.3	1	NC_000001.11	63322567	63325128	plus	1	611539	
9606	Homo sapiens	252969	0	live	NEIL2	NEH2, NEI2	nei like DNA glycosylase 2	endonuclease 8-like 2|DNA glycosylase/AP lyase Neil2|DNA-(apurinic or apyrimidinic site) lyase Neil2|nei endonuclease VIII-like 2|nei homolog 2|nei-like protein 2	8p23.1	8	NC_000008.11	11769710	11787345	plus	6	608933	
9606	Homo sapiens	6138	0	live	RPL15	DBA12, EC45, L15, RPL10, RPLY10, RPYL10	ribosomal protein L15	60S ribosomal protein L15|large ribosomal subunit protein eL15	3p24.2	3	NC_000003.12	23916545	23924631	plus	5	604174	
9606	Homo sapiens	83696	0	live	TRAPPC9	IBP, IKBKBBP, MRT13, NIBP, T1, TRS120	trafficking protein particle complex 9	trafficking protein particle complex subunit 9|IKK2 binding protein|NIK and IKK-beta binding protein|NIK- and IKBKB-binding protein|TRAPP 120 kDa subunit|tularik gene 1 protein	8q24.3	8	NC_000008.11	139727725	140458579	minus	31	611966	
9606	Homo sapiens	574448	0	live	MIR202	MIRN202, hsa-mir-202, mir-202	microRNA 202		10q26.3	10	NC_000010.11	133247511	133247620	minus	1		
9606	Homo sapiens	829	0	live	CAPZA1	CAPPA1, CAPZ, CAZ1	capping actin protein of muscle Z-line subunit alpha 1	F-actin-capping protein subunit alpha-1|Cap Z|capZ alpha-1|capping actin protein of muscle Z-line alpha subunit 1|capping protein (actin filament) muscle Z-line, alpha 1	1p13.2	1	NC_000001.11	112619775	112671616	plus	11	601580	
9606	Homo sapiens	10017	0	live	BCL2L10	BCL-B, Boo, Diva, bcl2-L-10	BCL2 like 10	bcl-2-like protein 10|BCL2-like 10 (apoptosis facilitator)|anti-apoptotic protein NrH|apoptosis regulator Bcl-B|death inducer binding to vBcl-2 and Apaf-1	15q21.2	15	NC_000015.10	52109263	52112775	minus	2	606910	
9606	Homo sapiens	54498	0	live	SMOX	C20orf16, PAO, PAO-1, PAO1, PAOH, PAOH1, SMO	spermine oxidase	spermine oxidase|flavin containing amine oxidase|flavin-containing spermine oxidase|polyamine oxidase 1|putative cyclin G1 interacting protein	20p13	20	NC_000020.11	4148779	4187747	plus	9	615854	
9606	Homo sapiens	5923	0	live	RASGRF1	CDC25, CDC25L, GNRP, GRF1, GRF55, H-GRF55, PP13187, ras-GRF1	Ras protein specific guanine nucleotide releasing factor 1	ras-specific guanine nucleotide-releasing factor 1|Ras-specific guanine nucleotide-releasing factor, CDC25 homolog|Ras-specific nucleotide exchange factor CDC25|guanine nucleotide exchange factor|guanine nucleotide-releasing factor 1|guanine nucleotide-releasing factor, 55 kD|guanine nucleotide-releasing protein	15q25.1	15	NC_000015.10	78959906	79090780	minus	30	606600	
9606	Homo sapiens	6199	0	live	RPS6KB2	KLS, P70-beta, P70-beta-1, P70-beta-2, S6K-beta2, S6K2, S6KB, S6KI(2), S6Kbeta, SRK, STK14B, p70(S6K)-beta, p70S6Kb	ribosomal protein S6 kinase B2	ribosomal protein S6 kinase beta-2|70 kDa ribosomal protein S6 kinase 2|P70S6K2|S6 kinase-related kinase|S6K-beta|S6K-beta-2|p70 S6 kinase beta|p70 S6K-beta|p70 S6KB|p70 ribosomal S6 kinase beta|p70-S6K 2|ribosomal protein S6 kinase, 70kDa, polypeptide 2|serine/threonine-protein kinase 14 beta|serine/threonine-protein kinase 14B	11q13.2	11	NC_000011.10	67428475	67435408	plus	16	608939	
9606	Homo sapiens	440823	0	live	MIAT	C22orf35, GOMAFU, LINC00066, NCRNA00066, RNCR2, lncRNA-MIAT	myocardial infarction associated transcript	MI related novel mRNA|long intergenic non-protein coding RNA 66|myocardial infarction associated transcript (non-protein coding)	22q12.1	22	NC_000022.11	26657482	26676478	plus	5	611082	
9606	Homo sapiens	9111	0	live	NMI		N-myc and STAT interactor	N-myc-interactor	2q23.3	2	NC_000002.12	151270465	151289668	minus	9	603525	
9606	Homo sapiens	406891	0	live	MIRLET7I	LET7I, MIRNLET7I, hsa-let-7i, let-7i	microRNA let-7i		12q14.1	12	NC_000012.12	62603686	62603769	plus	1	612148	
9606	Homo sapiens	4084	0	live	MXD1	BHLHC58, MAD, MAD1	MAX dimerization protein 1	max dimerization protein 1|MAX-binding protein|antagonizer of myc transcriptional activity|max dimerizer 1	2p13.3	2	NC_000002.12	69915041	69942945	plus	6	600021	
9606	Homo sapiens	8844	0	live	KSR1	KSR, RSU2	kinase suppressor of ras 1	kinase suppressor of Ras 1	17q11.2	17	NC_000017.11	27456441	27626438	plus	31	601132	
9606	Homo sapiens	92304	0	live	SCGB3A1	HIN-1, HIN1, LU105, PnSP-2, UGRP2	secretoglobin family 3A member 1	secretoglobin family 3A member 1|cytokine HIN-1|cytokine high in normal-1|high in normal 1|pneumo secretory protein 2|uteroglobin-related protein 2	5q35.3	5	NC_000005.10	180590105	180591499	minus	3	606500	
9606	Homo sapiens	1469	0	live	CST1		cystatin SN	cystatin-SN|cystain-SA-I|cystatin 1|cystatin SA-I|cysteine proteinase inhibitor, type 2 family|salivary cystatin-SA-1	20p11.21	20	NC_000020.11	23747553	23750937	minus	3	123855	
9606	Homo sapiens	4071	0	live	TM4SF1	H-L6, L6, M3S1, TAAL6	transmembrane 4 L six family member 1	transmembrane 4 L6 family member 1|membrane component, chromosome 3, surface marker 1|transmembrane 4 superfamily member 1|tumor-associated antigen L6	3q25.1	3	NC_000003.12	149369022	149377781	minus	5	191155	
9606	Homo sapiens	2619	0	live	GAS1		growth arrest specific 1	growth arrest-specific protein 1|GAS-1|Growth arrest-specific gene-1	9q21.33	9	NC_000009.12	86944362	86947506	minus	1	139185	
9606	Homo sapiens	574444	0	live	MIR491	MIRN491, hsa-mir-491, mir-491	microRNA 491		9p21.3	9	NC_000009.12	20716105	20716188	plus	1		
9606	Homo sapiens	57402	0	live	S100A14	BCMP84, S100A15	S100 calcium binding protein A14	protein S100-A14|S114|breast cancer membrane protein 84	1q21.3	1	NC_000001.11	153614255	153616917	minus	6	607986	
9606	Homo sapiens	100126333	0	live	MIR708	MIRN708, hsa-mir-708	microRNA 708		11q14.1	11	NC_000011.10	79402022	79402109	minus	1		
9606	Homo sapiens	6757	0	live	SSX2	CT5.2, CT5.2A, HD21, HOM-MEL-40, SSX	SSX family member 2	protein SSX2|cancer/testis antigen 5.2|cancer/testis antigen family 5, member 2a|sarcoma, synovial, X-chromosome-related 2|synovial sarcoma, X breakpoint 2|synovial sarcoma, X breakpoint 2B|tumor antigen HOM-MEL-40	Xp11.22	X	NC_000023.11	52696896	52707227	minus	9	300192	
9606	Homo sapiens	407025	0	live	MIR29B2	MIRN29B2	microRNA 29b-2	hsa-mir-29b-2|miR-29b|mir-29b-2	1q32.2	1	NC_000001.11	207802443	207802523	minus	1		
9606	Homo sapiens	56475	0	live	RPRM	REPRIMO	reprimo, TP53 dependent G2 arrest mediator homolog	protein reprimo|candidate mediator of the p53 dependent G2 arrest|reprimo, TP53 dependant G2 arrest mediator candidate|reprimo, TP53 dependent G2 arrest mediator candidate	2q23.3	2	NC_000002.12	153477338	153478762	minus	1	612171	
9606	Homo sapiens	11278	0	live	KLF12	AP-2rep, AP2REP, HSPC122	Kruppel like factor 12	Krueppel-like factor 12|AP-2 repressor|AP-2rep transcription factor|KLF12 zinc finger transcriptional repressor|transcriptional repressor AP-2rep	13q22.1	13	NC_000013.11	73686089	74168295	minus	16	607531	
9606	Homo sapiens	56603	0	live	CYP26B1	CYP26A2, P450RAI-2, P450RAI2, RHFCA	cytochrome P450 family 26 subfamily B member 1	cytochrome P450 26B1|cytochrome P450 family 26 subfamily A member 1|cytochrome P450 retinoic acid-inactivating 2|cytochrome P450 retinoid metabolizing protein|cytochrome P450, family 26, subfamily B, polypeptide 1|cytochrome P450, subfamily XXVIB, polypeptide 1|retinoic acid-metabolizing cytochrome	2p13.2	2	NC_000002.12	72129238	72147862	minus	8	605207	
9606	Homo sapiens	6947	0	live	TCN1	HC, TC-1, TC1, TCI	transcobalamin 1	transcobalamin-1|haptocorin|haptocorrin|protein R|transcobalamin I (vitamin B12 binding protein, R binder family)	11q12.1	11	NC_000011.10	59852808	59866487	minus	9	189905	
9606	Homo sapiens	10054	0	live	UBA2	ARX, HRIHFB2115, SAE2	ubiquitin like modifier activating enzyme 2	SUMO-activating enzyme subunit 2|SUMO-1 activating enzyme subunit 2|SUMO1 activating enzyme subunit 2|UBA2, ubiquitin-activating enzyme E1 homolog|anthracycline-associated resistance ARX|ubiquitin-like 1-activating enzyme E1B	19q13.11	19	NC_000019.10	34428176	34471251	plus	18	613295	
9606	Homo sapiens	284403	0	live	WDR62	C19orf14, MCPH2	WD repeat domain 62	WD repeat-containing protein 62|microcephaly, primary autosomal recessive 2|truncated WDR62	19q13.12	19	NC_000019.10	36054881	36111145	plus	35	613583	
9606	Homo sapiens	6484	0	live	ST3GAL4	CGS23, NANTA3, SAT3, SIAT4, SIAT4C, ST-4, ST3GalA.2, ST3GalIV, STZ, gal-NAc6S	ST3 beta-galactoside alpha-2,3-sialyltransferase 4	CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 4|alpha 2,3-ST 4|alpha 2,3-sialyltransferase IV|alpha-3-N-acetylneuraminyltransferase|beta-galactoside alpha-2,3-sialyltransferase 4|gal-beta-1,4-GalNAc-alpha-2,3-sialyltransferase|sialyltransferase 4C (beta-galactosidase alpha-2,3-sialytransferase)|sialyltransferase 4C (beta-galactoside alpha-2,3-sialytransferase)	11q24.2	11	NC_000011.10	126355686	126414641	plus	17	104240	
9606	Homo sapiens	22931	0	live	RAB18	RAB18LI1, WARBM3	RAB18, member RAS oncogene family	ras-related protein Rab-18|RAB18 small GTPase	10p12.1	10	NC_000010.11	27504304	27542239	plus	8	602207	
9606	Homo sapiens	8615	0	live	USO1	P115, TAP, VDP	USO1 vesicle transport factor	general vesicular transport factor p115|USO1 vesicle docking protein homolog|transcytosis associated protein|vesicle docking protein p115	4q21.1	4	NC_000004.12	75724522	75814289	plus	26	603344	
9606	Homo sapiens	1400	0	live	CRMP1	CRMP-1, DPYSL1, DRP-1, DRP1, ULIP-3	collapsin response mediator protein 1	dihydropyrimidinase-related protein 1|dihydropyrimidinase-like 1|inactive dihydropyrimidinase|unc-33-like phosphoprotein 3	4p16.2	4	NC_000004.12	5820764	5893086	minus	17	602462	
9606	Homo sapiens	4009	0	live	LMX1A	DFNA7, LMX1, LMX1.1	LIM homeobox transcription factor 1 alpha	LIM homeobox transcription factor 1-alpha|LIM/homeobox protein 1.1	1q23.3	1	NC_000001.11	165201867	165356715	minus	12	600298	
9606	Homo sapiens	60681	0	live	FKBP10	BRKS1, FKBP65, OI11, OI6, PPIASE, hFKBP65	FKBP prolyl isomerase 10	peptidyl-prolyl cis-trans isomerase FKBP10|65 kDa FK506-binding protein|65 kDa FKBP|FK506 binding protein 10, 65 kDa|FK506-binding protein 10|FKBP-10|FKBP-65|PPIase FKBP10|immunophilin FKBP65|rotamase	17q21.2	17	NC_000017.11	41812938	41823215	plus	11	607063	
9606	Homo sapiens	11117	0	live	EMILIN1	EMI, EMILIN, gp115	elastin microfibril interfacer 1	EMILIN-1|elastin microfibril interface-located protein 1	2p23.3	2	NC_000002.12	27078615	27086403	plus	8	130660	
9606	Homo sapiens	26085	0	live	KLK13	KLK-L4, KLKL4	kallikrein related peptidase 13	kallikrein-13|kallikrein-like gene 4|kallikrein-like protein 4	19q13.41	19	NC_000019.10	51055626	51065106	minus	7	605505	
9606	Homo sapiens	494323	0	live	MIR361	MIRN361, hsa-mir-361, mir-361	microRNA 361		Xq21.2	X	NC_000023.11	85903636	85903707	minus	1		
9606	Homo sapiens	84661	0	live	DPY30	Cps25, HDPY-30, Saf19	dpy-30 histone methyltransferase complex regulatory subunit	protein dpy-30 homolog|dpy-30 homolog|dpy-30-like protein|dpy-30L	2p22.3	2	NC_000002.12	32011649	32039840	minus	10	612032	
9606	Homo sapiens	3266	0	live	ERAS	HRAS2, HRASP	ES cell expressed Ras	GTPase ERas|E-Ras|embryonic stem cell-expressed Ras|small GTPase protein E-Ras|v-Ha-ras Harvey rat sarcoma viral oncogene homolog 2|v-Ha-ras Harvey rat sarcoma viral oncogene homolog pseudogene	Xp11.23	X	NC_000023.11	48826513	48829869	plus	2	300437	
9606	Homo sapiens	1288	0	live	COL4A6	CXDELq22.3, DELXq22.3, DFNX6	collagen type IV alpha 6 chain	collagen alpha-6(IV) chain|collagen IV, alpha-6 polypeptide|collagen of basement membrane, alpha-6|collagen, type IV, alpha 6|dJ889N15.4 (Collagen Alpha 6(IV))	Xq22.3	X	NC_000023.11	108155607	108439493	minus	50	303631	
9606	Homo sapiens	55801	0	live	IL26	AK155, IL-26	interleukin 26	interleukin-26	12q15	12	NC_000012.12	68201349	68225810	minus	5	605679	
9606	Homo sapiens	9276	0	live	COPB2	MCPH19, beta'-COP	COPI coat complex subunit beta 2	coatomer subunit beta'|beta'-coat protein|betaprime-COP|coatomer binding complex, beta prime subunit|coatomer protein complex subunit beta 2|coatomer protein complex subunit beta prime|coatomer protein complex, subunit beta 2 (beta prime)|p102	3q23	3	NC_000003.12	139355595	139389680	minus	22	606990	
9606	Homo sapiens	8437	0	live	RASAL1	RASAL	RAS protein activator like 1	rasGAP-activating-like protein 1|GAP1 like protein|ras GTPase-activating-like protein	12q24.13	12	NC_000012.12	113096515	113136248	minus	23	604118	
9606	Homo sapiens	27253	0	live	PCDH17	PCDH68, PCH68	protocadherin 17	protocadherin-17|protocadherin 68	13q21.1	13	NC_000013.11	57630104	57729311	plus	6	611760	
9606	Homo sapiens	6494	0	live	SIPA1	SPA1	signal-induced proliferation-associated 1	signal-induced proliferation-associated protein 1|GTPase-activating protein Spa-1|p130 SPA-1|signal-induced proliferation-associated gene 1|sipa-1	11q13.1	11	NC_000011.10	65638101	65650930	plus	18	602180	
9606	Homo sapiens	1809	0	live	DPYSL3	CRMP-4, CRMP4, DRP-3, DRP3, LCRMP, ULIP, ULIP-1	dihydropyrimidinase like 3	dihydropyrimidinase-related protein 3|collapsin response mediator protein 4 long|testicular secretory protein Li 7|unc-33-like phosphoprotein 1	5q32	5	NC_000005.10	147390808	147510068	minus	16	601168	
9606	Homo sapiens	1960	0	live	EGR3	EGR-3, PILOT	early growth response 3	early growth response protein 3|zinc finger protein pilot	8p21.3	8	NC_000008.11	22687659	22693480	minus	5	602419	
9606	Homo sapiens	347689	0	live	SOX2-OT	NCRNA00043, SOX2OT	SOX2 overlapping transcript	SOX2 overlapping transcript (non-coding RNA)|SOX2 overlapping transcript (non-protein coding)	3q26.33	3	NC_000003.12	181056680	181742228	plus	10	616338	
9606	Homo sapiens	693193	0	live	MIR608	MIRN608, hsa-mir-608	microRNA 608		10q24.31	10	NC_000010.11	100974985	100975084	plus	1		
9606	Homo sapiens	5396	0	live	PRRX1	AGOTC, PHOX1, PMX1, PRX-1, PRX1	paired related homeobox 1	paired mesoderm homeobox protein 1|homeobox protein PHOX1|paired mesoderm homeobox 1 isoform pmx-1b	1q24.2	1	NC_000001.11	170662728	170739421	plus	6	167420	
9606	Homo sapiens	2018	0	live	EMX2		empty spiracles homeobox 2	homeobox protein EMX2|empty spiracles homolog 2|empty spiracles-like protein 2	10q26.11	10	NC_000010.11	117542445	117549546	plus	3	600035	
9606	Homo sapiens	406975	0	live	MIR198	MIRN198, miR-198	microRNA 198	hsa-mir-198	3q13.33	3	NC_000003.12	120395668	120395729	minus	1		
9606	Homo sapiens	51266	0	live	CLEC1B	1810061I13Rik, CLEC2, CLEC2B, PRO1384, QDED721	C-type lectin domain family 1 member B	C-type lectin domain family 1 member B|C-type lectin-like receptor 2|CLEC-2	12p13.31-p13.2	12	NC_000012.12	9986119	10001894	minus	9	606783	
9606	Homo sapiens	51156	0	live	SERPINA10	PZI, ZPI	serpin family A member 10	protein Z-dependent protease inhibitor|PZ-dependent protease inhibitor|serine (or cysteine) proteinase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 10|serpin A10|serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 10	14q32.13	14	NC_000014.9	94280460	94293353	minus	7	605271	
9606	Homo sapiens	23530	0	live	NNT	GCCD4	nicotinamide nucleotide transhydrogenase	NAD(P) transhydrogenase, mitochondrial|pyridine nucleotide transhydrogenase	5p12	5	NC_000005.10	43601092	43707396	plus	26	607878	
9606	Homo sapiens	3739	0	live	KCNA4	HBK4, HK1, HPCN2, HUKIIL, KCNA8, KV1.4, MCIDDS, PCN2, KCNA4	potassium voltage-gated channel subfamily A member 4	potassium voltage-gated channel subfamily A member 4|cardiac potassium channel|fetal skeletal muscle potassium channel|potassium channel 2|potassium channel, voltage gated shaker related subfamily A, member 4|rapidly inactivating potassium channel|shaker-related potassium channel Kv1.4|type A potassium channel|voltage-gated K(+) channel HuKII|voltage-gated potassium channel HBK4|voltage-gated potassium channel HK1|voltage-gated potassium channel subunit Kv1.4	11p14.1	11	NC_000011.10	30009730	30017030	minus	2	176266	
9606	Homo sapiens	5936	0	live	RBM4	LARKA, ZCCHC21, ZCRB3A, RBM4	RNA binding motif protein 4	RNA-binding protein 4|RNA-binding motif protein 4a|lark homolog|transcriptional coactivator CoAZ|zinc finger CCHC-type and RNA binding motif 3A	11q13.2	11	NC_000011.10	66638617	66668380	plus	5	602571	
9606	Homo sapiens	53827	0	live	FXYD5	DYSAD, HSPC113, IWU1, KCT1, OIT2, PRO6241, RIC	FXYD domain containing ion transport regulator 5	FXYD domain-containing ion transport regulator 5|dysadherin|keratinocytes associated transmembrane protein 1	19q13.12	19	NC_000019.10	35154735	35169881	plus	8	606669	
9606	Homo sapiens	5774	0	live	PTPN3	PTP-H1, PTPH1	protein tyrosine phosphatase non-receptor type 3	tyrosine-protein phosphatase non-receptor type 3|cytoskeletal-associated protein tyrosine phosphatase|protein-tyrosine phosphatase H1	9q31.3	9	NC_000009.12	109375694	109538395	minus	33	176877	
9606	Homo sapiens	7482	0	live	WNT2B	WNT13	Wnt family member 2B	protein Wnt-2b|XWNT2, Xenopus, homolog of|wingless-type MMTV integration site family, member 13|wingless-type MMTV integration site family, member 2B	1p13.2	1	NC_000001.11	112466541	112530165	plus	7	601968	
9606	Homo sapiens	1933	0	live	EEF1B2	EEF1B, EEF1B1, EF1B	eukaryotic translation elongation factor 1 beta 2	elongation factor 1-beta|EF-1-beta|eukaryotic translation elongation factor 1 beta 1	2q33.3	2	NC_000002.12	206159594	206162929	plus	7	600655	
9606	Homo sapiens	2863	0	live	GPR39		G protein-coupled receptor 39	G-protein coupled receptor 39	2q21.2	2	NC_000002.12	132416805	132646582	plus	2	602886	
9606	Homo sapiens	9134	0	live	CCNE2	CYCE2	cyclin E2	G1/S-specific cyclin-E2	8q22.1	8	NC_000008.11	94880224	94896671	minus	15	603775	
9606	Homo sapiens	7979	0	live	SEM1	C7orf76, DSS1, ECD, SHFD1, SHFM1, SHSF1, Shfdg1	SEM1 26S proteasome complex subunit	26S proteasome complex subunit SEM1|26S proteasome complex subunit DSS1|deleted in split hand/split foot protein 1|deleted in split-hand/split-foot 1|split hand/foot deleted protein 1|split hand/foot malformation (ectrodactyly) type 1|split hand/foot malformation type 1 protein	7q21.3	7	NC_000007.14	96481626	96709891	minus	16	601285	
9606	Homo sapiens	7702	0	live	ZNF143	SBF, STAF, pHZ-1	zinc finger protein 143	zinc finger protein 143|SPH-binding factor|hStaf|selenocysteine tRNA gene transcription-activating factor|transcriptional activator Staf	11p15.4	11	NC_000011.10	9460965	9528524	plus	20	603433	
9606	Homo sapiens	900	0	live	CCNG1	CCNG	cyclin G1	cyclin-G1|cyclin-G	5q34	5	NC_000005.10	163437571	163448199	plus	11	601578	
9606	Homo sapiens	3038	0	live	HAS3		hyaluronan synthase 3	hyaluronan synthase 3|HA synthase 3|hyaluronate synthase 3|hyaluronic acid synthase 3	16q22.1	16	NC_000016.10	69105653	69118719	plus	8	602428	
9606	Homo sapiens	11075	0	live	STMN2	SCG10, SCGN10	stathmin 2	stathmin-2|neuron-specific growth-associated protein|neuronal growth-associated protein (silencer element)|stathmin-like 2|superior cervical ganglia, neural specific 10|superior cervical ganglion-10 protein	8q21.13	8	NC_000008.11	79611117	79666162	plus	8	600621	
9606	Homo sapiens	321	0	live	APBA2	D15S1518E, HsT16821, LIN-10, MGC:14091, MINT2, X11-BETA, X11L	amyloid beta precursor protein binding family A member 2	amyloid-beta A4 precursor protein-binding family A member 2|X11-like protein|adapter protein X11beta|amyloid beta (A4) precursor protein-binding, family A, member 2 (X11-like)|mint-2|neuron-specific X11L protein|neuronal munc18-1-interacting protein 2|phosphotyrosine-binding/-interacting domain (PTB)-bearing protein	15q13.1	15	NC_000015.10	28885479	29118315	plus	23	602712	
9606	Homo sapiens	26052	0	live	DNM3	Dyna III	dynamin 3	dynamin-3|T-dynamin|dynamin family member|dynamin, testicular	1q24.3	1	NC_000001.11	171841495	172418466	plus	31	611445	
9606	Homo sapiens	51715	0	live	RAB23	HSPC137	RAB23, member RAS oncogene family	ras-related protein Rab-23|RAB family small GTP binding protein RAB 23	6p12.1-p11.2	6	NC_000006.12	57186992	57222314	minus	8	606144	
9606	Homo sapiens	2535	0	live	FZD2	Fz2, OMOD2, fz-2, fzE2, hFz2	frizzled class receptor 2	frizzled-2|frizzled 2, seven transmembrane spanning receptor|frizzled family receptor 2|frizzled homolog 2	17q21.31	17	NC_000017.11	44557484	44561262	plus	1	600667	
9606	Homo sapiens	65009	0	live	NDRG4	BDM1, SMAP-8, SMAP8	NDRG family member 4	protein NDRG4|N-myc downstream-regulated gene 4 protein|brain development-related molecule 1|smooth muscle-associated protein 8|vascular smooth muscle cell-associated protein 8	16q21	16	NC_000016.10	58463704	58515403	plus	24	614463	
9606	Homo sapiens	5208	0	live	PFKFB2	PFK-2/FBPase-2	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2|6PF-2-K/Fru-2,6-P2ASE heart-type isozyme|6PF-2-K/Fru-2,6-P2ase 2|PFK/FBPase 2|PFKFB, cardiac|fructose-2,6-bisphosphatase, cardiac isozyme	1q32.1	1	NC_000001.11	207053063	207081027	plus	19	171835	
9606	Homo sapiens	23035	0	live	PHLPP2	PHLPPL, PPM3B	PH domain and leucine rich repeat protein phosphatase 2	PH domain leucine-rich repeat-containing protein phosphatase 2|protein phosphatase, Mg2+/Mn2+ dependent 3B	16q22.2	16	NC_000016.10	71644924	71724701	minus	20	611066	
9606	Homo sapiens	401022	0	live	HAGLR	HOXD-AS1, MIR7704HG, Mdgt	HOXD antisense growth-associated long non-coding RNA	HOXD cluster antisense RNA 1 (non-protein coding)|MIR7704 host	2q31.1	2	NC_000002.12	176173189	176188958	minus	7	618209	
9606	Homo sapiens	4857	0	live	NOVA1	Nova-1	NOVA alternative splicing regulator 1	RNA-binding protein Nova-1|neuro-oncological ventral antigen 1|onconeural ventral antigen 1|paraneoplastic Ri antigen|ventral neuron-specific protein 1	14q12	14	NC_000014.9	26443090	26598033	minus	10	602157	
9606	Homo sapiens	693120	0	live	MIR33B	MIRN33B, hsa-mir-33b, mir-33b	microRNA 33b		17p11.2	17	NC_000017.11	17813836	17813931	minus	1	613486	
9606	Homo sapiens	64946	0	live	CENPH		centromere protein H	centromere protein H|CENP-H|interphase centromere complex protein 35|kinetochore protein CENP-H	5q13.2	5	NC_000005.10	69189583	69210357	plus	9	605607	
9606	Homo sapiens	10474	0	live	TADA3	ADA3, NGG1, STAF54L, hADA3, TADA3	transcriptional adaptor 3	transcriptional adapter 3|ADA3 homolog|ADA3-like protein|alteration/deficiency in activation 3|epididymis secretory sperm binding protein	3p25.3	3	NC_000003.12	9779964	9793011	minus	9	602945	
9606	Homo sapiens	1522	0	live	CTSZ	CTSX	cathepsin Z	cathepsin Z|carboxypeptidase LB|cathepsin B2|cathepsin IV|cathepsin P|cathepsin X|cathepsin Y|cathepsin Z1|cysteine-type carboxypeptidase|lysosomal carboxypeptidase B|preprocathepsin P	20q13.32	20	NC_000020.11	58995185	59007254	minus	6	603169	
9606	Homo sapiens	57509	0	live	MTUS1	ATBP, ATIP, ATIP3, ICIS, MP44, MTSG1	microtubule associated scaffold protein 1	microtubule-associated tumor suppressor 1|AT2 receptor-binding protein|AT2 receptor-interacting protein|AT2R binding protein|angiotensin-II type 2 receptor-interacting protein|erythroid differentiation-related|microtubule associated tumor suppressor 1|mitochondrial tumor suppressor gene 1|transcription factor MTSG1	8p22	8	NC_000008.11	17643794	17801579	minus	27	609589	
9606	Homo sapiens	8854	0	live	ALDH1A2	RALDH(II), RALDH2, RALDH2-T	aldehyde dehydrogenase 1 family member A2	retinal dehydrogenase 2|RALDH 2|retinaldehyde-specific dehydrogenase type 2	15q21.3	15	NC_000015.10	57953424	58065923	minus	14	603687	
9606	Homo sapiens	8887	0	live	TAX1BP1	CALCOCO3, T6BP, TXBP151	Tax1 binding protein 1	tax1-binding protein 1|TRAF6-binding protein|Tax1 (human T-cell leukemia virus type I) binding protein 1	7p15.2	7	NC_000007.14	27739373	27829767	plus	18	605326	
9606	Homo sapiens	3215	0	live	HOXB5	HHO.C10, HOX2, HOX2A, HU-1, Hox2.1	homeobox B5	homeobox protein Hox-B5|homeo box 2A|homeo box B5|homeobox protein HHO.C10|homeobox protein Hox-2A|homeobox protein Hu-1	17q21.32	17	NC_000017.11	48591257	48593741	minus	2	142960	
9606	Homo sapiens	100507246	0	live	SNHG16	Nbla10727, Nbla12061, ncRAN	small nucleolar RNA host gene 16	non-coding RNA expressed in aggressive neuroblastoma|small nucleolar RNA host gene 16 (non-protein coding)	17q25.1	17	NC_000017.11	76557764	76565348	plus	4		
9606	Homo sapiens	79971	0	live	WLS	C1orf139, EVI, GPR177, MRP, mig-14	Wnt ligand secretion mediator	protein wntless homolog|G protein-coupled receptor 177|integral membrane protein GPR177|protein evenness interrupted homolog|putative NF-kappa-B-activating protein 373|putative NFkB activating protein 373|wntless Wnt ligand secretion mediator	1p31.3	1	NC_000001.11	68098459	68233018	minus	14	611514	
9606	Homo sapiens	693215	0	live	MIR630	MIRN630, hsa-mir-630	microRNA 630		15q24.1	15	NC_000015.10	72587217	72587313	plus	1		
9606	Homo sapiens	7855	0	live	FZD5	C2orf31, HFZ5	frizzled class receptor 5	frizzled-5|Wnt receptor|frizzled 5, seven transmembrane spanning receptor|frizzled family receptor 5|fz-5|fzE5|seven-transmembrane receptor frizzled-5	2q33.3	2	NC_000002.12	207753889	207769906	minus	4	601723	
9606	Homo sapiens	3996	0	live	LLGL1	DLG4, HUGL, HUGL-1, HUGL1, LLGL, Lgl1, Mgl1	LLGL scribble cell polarity complex component 1	lethal(2) giant larvae protein homolog 1|LLGL1, scribble cell polarity complex component|human homolog to the D-lgl gene protein|lethal giant larvae homolog 1, scribble cell polarity complex component	17p11.2	17	NC_000017.11	18225593	18244875	plus	23	600966	
9606	Homo sapiens	257000	0	live	TINCR	LINC00036, NCRNA00036, PLAC2, onco-lncRNA-16	TINCR ubiquitin domain containing	long intergenic non-protein coding RNA 36|placenta-specific 2 (non-protein coding)|terminal differentiation-induced ncRNA|tissue differentiation-inducing non-protein coding RNA	19p13.3	19	NC_000019.10	5558167	5568034	minus	3	615241	
